id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
ce6317a5-55c6-4b8f-a218-755467a84cd7,Edward Mountain,Edward Mountain,Edward.Mountain.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10718,Highlands and Islands,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/46587430194,,,Q3243587,Q1549306
1363a98a-a244-45a0-ac99-1c0dfa2b6b9c,Elaine Smith,Elaine Smith,,elainesmithmsp,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/9/92/ElaineSmithMSPPortrait.jpg,female,Q305347,Q3179541,Q1053991
3d6faf16-9b34-4547-8dc8-3051045fed5f,Elena Whitham,Elena Whitham,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10733,"Carrick, Cumnock and Doon Valley",Scottish Parliament,5,2021-05-08,,,,,Q10658,Q925833
93c23088-9b0b-4962-bbdb-adee895fa80f,Elizabeth Smith,Elizabeth Smith,Elizabeth.Smith.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35818225410,,,Q3243587,Q1931762
93c23088-9b0b-4962-bbdb-adee895fa80f,Elizabeth Smith,Elizabeth Smith,Elizabeth.Smith.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35818225410,,,Q3243587,Q1931762
22b5768b-7b8b-4e3f-b896-d7c7ae47521c,Emma Harper,Emma Harper,Emma.Harper.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10837,South Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35818497399,,,Q10658,Q1749544
22b5768b-7b8b-4e3f-b896-d7c7ae47521c,Emma Harper,Emma Harper,Emma.Harper.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10837,South Scotland,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35818497399,,,Q10658,Q1749544
67a8ae51-c257-418c-b987-608e57b8470a,Emma Roddick,Emma Roddick,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10718,Highlands and Islands,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q1549306
85309484-984c-4f38-bf47-c59c26c411f1,Evelyn Tweed,Evelyn Tweed,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10791,Stirling,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q2350325
abfc292b-3ba3-4e1f-98e5-e5b96d8e3de0,Fergus Ewing,Fergus Ewing,Fergus.Ewing.msp@parliament.scot,FergusEwingMSP,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10823,Inverness and Nairn,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35943512647,male,Q559022,Q10658,Q1396337
abfc292b-3ba3-4e1f-98e5-e5b96d8e3de0,Fergus Ewing,Fergus Ewing,Fergus.Ewing.msp@parliament.scot,FergusEwingMSP,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10823,Inverness and Nairn,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35943512647,male,Q559022,Q10658,Q1396337
3285071d-0bba-420d-8173-a521386a60f9,Finlay Carson,Finlay Carson,Finlay.Carson.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10818,Galloway and West Dumfries,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/40400707229,,,Q3243587,Q1492567
3285071d-0bba-420d-8173-a521386a60f9,Finlay Carson,Finlay Carson,Finlay.Carson.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10818,Galloway and West Dumfries,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/40400707229,,,Q3243587,Q1492567
d79326a6-0361-434d-aad6-c164cb609d96,Fiona Hyslop,Fiona Hyslop,Fiona.Hyslop.msp@parliament.scot,FionaHyslop,fjhyslop,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10776,Linlithgow,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35855660228,female,Q1418512,Q10658,Q1569402
d79326a6-0361-434d-aad6-c164cb609d96,Fiona Hyslop,Fiona Hyslop,Fiona.Hyslop.msp@parliament.scot,FionaHyslop,fjhyslop,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10776,Linlithgow,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35855660228,female,Q1418512,Q10658,Q1569402
f458bb25-27fb-49dc-96f4-8fa9390232a9,Foysol Choudhury,Foysol Choudhury,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10836,Lothian,Scottish Parliament,5,2021-05-08,,,,,Q3179541,Q1871077
f09fe6a3-9acd-443f-94d1-4ca629bb8895,Fulton MacGregor,Fulton MacGregor,Fulton.MacGregor.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10737,Coatbridge and Chryston,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783689308,,,Q10658,Q1104440
f09fe6a3-9acd-443f-94d1-4ca629bb8895,Fulton MacGregor,Fulton MacGregor,Fulton.MacGregor.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10737,Coatbridge and Chryston,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783689308,,,Q10658,Q1104440
f7b75aa6-aeda-4cbd-b6ae-746a49fcdb68,Gail Ross,Gail Ross,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10805,"Caithness, Sutherland and Ross",Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q10658,Q1026011
6b7c28f3-3e40-4568-a5f5-aabfcced3540,George Adam,George Adam,George.Adam.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10828,Paisley,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35820937738,,,Q10658,Q2046519
6b7c28f3-3e40-4568-a5f5-aabfcced3540,George Adam,George Adam,George.Adam.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10828,Paisley,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35820937738,,,Q10658,Q2046519
bd9bf0e9-2b0c-4140-82e8-a784cbe36ca0,Gil Paterson,Gil Paterson,,GilMPaterson,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10735,Clydebank and Milngavie,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/7/77/GilPatersonMSP20110510.JPG,male,Q200615,Q10658,Q1103746
3d39b9eb-f83e-4cb9-94f3-54ed3281f39c,Gillian Mackay,Gillian Mackay,,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2021-05-08,,,,,Q1256956,Q1053991
7993467b-bf8e-4bfe-a3c9-42cdd4770f51,Gillian Martin,Gillian Martin,Gillian.Martin.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10799,Aberdeenshire East,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/44304964199,,,Q10658,Q319516
7993467b-bf8e-4bfe-a3c9-42cdd4770f51,Gillian Martin,Gillian Martin,Gillian.Martin.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10799,Aberdeenshire East,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/44304964199,,,Q10658,Q319516
725cf566-26ca-492a-8880-d455cab6a9b8,Gordon Lindhurst,Gordon Lindhurst,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10836,Lothian,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q3243587,Q1871077
c99604f8-3b36-441e-ba7f-629dd1dda508,Gordon MacDonald,Gordon MacDonald,Gordon.MacDonald.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10753,Edinburgh Pentlands,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35817741458,,,Q10658,Q1284757
c99604f8-3b36-441e-ba7f-629dd1dda508,Gordon MacDonald,Gordon MacDonald,Gordon.MacDonald.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10753,Edinburgh Pentlands,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35817741458,,,Q10658,Q1284757
43ea967f-4eab-4479-8fb2-4b5eb85c84fc,Graeme Dey,Graeme Dey,Graeme.Dey.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10803,Angus South,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35802798381,,,Q10658,Q544610
43ea967f-4eab-4479-8fb2-4b5eb85c84fc,Graeme Dey,Graeme Dey,Graeme.Dey.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10803,Angus South,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35802798381,,,Q10658,Q544610
6465d8c8-9d25-482e-ac4f-471e7abbed06,Graham Simpson,Graham Simpson,Graham.Simpson.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783686696,,,Q3243587,Q1053991
6465d8c8-9d25-482e-ac4f-471e7abbed06,Graham Simpson,Graham Simpson,Graham.Simpson.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783686696,,,Q3243587,Q1053991
52b9a3fa-78ca-41da-ba4d-f070617e5a7d,Humza Yousaf,Humza Yousaf,Humza.Yousaf.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10765,Glasgow Pollok,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35922512428,,,Q10658,Q1529523
52b9a3fa-78ca-41da-ba4d-f070617e5a7d,Humza Yousaf,Humza Yousaf,Humza.Yousaf.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10765,Glasgow Pollok,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35922512428,,,Q10658,Q1529523
7c69fa48-ae9f-4e10-879e-8d3a1d4261d5,Iain Gray,Iain Gray,,IainGrayMSP,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10748,East Lothian,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/4/4e/IainGray2009_(cropped).jpg,male,Q1421398,Q3179541,Q1277940
d25820f4-bacf-4f6e-8193-9153c82c08fb,Ivan McKee,Ivan McKee,Ivan.McKee.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10820,Glasgow Provan,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783688223,,,Q10658,Q1529525
d25820f4-bacf-4f6e-8193-9153c82c08fb,Ivan McKee,Ivan McKee,Ivan.McKee.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10820,Glasgow Provan,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783688223,,,Q10658,Q1529525
c4fc08a0-44c3-4f11-86df-ea7a0aa8e136,Jackie Baillie,Jackie Baillie,Jackie.Baillie.msp@parliament.scot,jackiebmsp,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10741,Dumbarton,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35855660953,female,Q544729,Q3179541,Q1719129
c4fc08a0-44c3-4f11-86df-ea7a0aa8e136,Jackie Baillie,Jackie Baillie,Jackie.Baillie.msp@parliament.scot,jackiebmsp,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10741,Dumbarton,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35855660953,female,Q544729,Q3179541,Q1719129
ab53358f-96d6-4e28-9439-8f9d872e8903,Jackie Dunbar,Jackie Dunbar,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10797,Aberdeen Donside,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q319480
10bdc96e-efd0-41f4-b439-01dc0adcffeb,Jackson Carlaw,Jackson Carlaw,Jackson.Carlaw.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10749,Eastwood,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35799295215,,,Q3243587,Q1278307
10bdc96e-efd0-41f4-b439-01dc0adcffeb,Jackson Carlaw,Jackson Carlaw,Jackson.Carlaw.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10749,Eastwood,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35799295215,,,Q3243587,Q1278307
06294838-1735-4ce9-b3b4-b78c350f6620,James Dornan,James Dornan,James.Dornan.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10761,Glasgow Cathcart,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35942003780,,,Q10658,Q1458360
06294838-1735-4ce9-b3b4-b78c350f6620,James Dornan,James Dornan,James.Dornan.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10761,Glasgow Cathcart,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35942003780,,,Q10658,Q1458360
3f4bb8f0-3f19-4048-a62d-02e28926962c,James Kelly,James Kelly,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10717,Glasgow,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q3179541,Q1529479
fd6c2fca-54ac-4a63-90e2-f56b74033737,Jamie Greene,Jamie Greene,Jamie.Greene.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35681770981,,,Q3243587,Q2564353
fd6c2fca-54ac-4a63-90e2-f56b74033737,Jamie Greene,Jamie Greene,Jamie.Greene.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35681770981,,,Q3243587,Q2564353
6c23b571-3c7f-47d3-a8ad-a4efd37cabec,Jamie Halcro Johnston,Jamie Halcro Johnston,Jamie.HalcroJohnston.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10718,Highlands and Islands,Scottish Parliament,5,2017-06-20,2021-05-05,http://scottishparliament.thirdlight.com/file/44183378552,,,Q3243587,Q1549306
6c23b571-3c7f-47d3-a8ad-a4efd37cabec,Jamie Halcro Johnston,Jamie Halcro Johnston,Jamie.HalcroJohnston.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10718,Highlands and Islands,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/44183378552,,,Q3243587,Q1549306
1ac34a75-26d0-4fb0-930f-66ea44505bbf,Jamie Hepburn,Jamie Hepburn,Jamie.Hepburn.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10738,Cumbernauld and Kilsyth,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35820938486,,,Q10658,Q1143732
1ac34a75-26d0-4fb0-930f-66ea44505bbf,Jamie Hepburn,Jamie Hepburn,Jamie.Hepburn.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10738,Cumbernauld and Kilsyth,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35820938486,,,Q10658,Q1143732
c03f5e1d-3b77-4358-b595-eceb462f96f9,Jeane Freeman,Jeane Freeman,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10733,"Carrick, Cumnock and Doon Valley",Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q10658,Q925833
89645cc9-3760-4577-9438-6f24cb52cd60,Jenni Minto,Jenni Minto,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10729,Argyll and Bute,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q652587
4c31a72f-4dab-458e-8963-f7f5b7f93b49,Jenny Gilruth,Jenny Gilruth,Jenny.Gilruth.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10825,Mid Fife and Glenrothes,Scottish Parliament,5,2016-05-07,2021-05-05,https://scottishparliament.thirdlight.com/file/37911815221,,,Q10658,Q999244
4c31a72f-4dab-458e-8963-f7f5b7f93b49,Jenny Gilruth,Jenny Gilruth,Jenny.Gilruth.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10825,Mid Fife and Glenrothes,Scottish Parliament,5,2021-05-08,,https://scottishparliament.thirdlight.com/file/37911815221,,,Q10658,Q999244
ae562b7e-778c-4609-991b-5152847a733e,Jenny Marra,Jenny Marra,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q3179541,Q1647853
92236e8c-1819-4e31-9004-a88b3da2065d,Jeremy Balfour,Jeremy Balfour,Jeremy.Balfour.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10836,Lothian,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783688260,,,Q3243587,Q1871077
92236e8c-1819-4e31-9004-a88b3da2065d,Jeremy Balfour,Jeremy Balfour,Jeremy.Balfour.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10836,Lothian,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783688260,,,Q3243587,Q1871077
c77709ff-6e0c-4619-9353-0904d28cb75f,Jim Fairlie,Jim Fairlie,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10830,Perthshire South and Kinross-shire,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q1512696
e3a2f111-07f8-41bc-92fb-7864c2695f36,Joan McAlpine,Joan McAlpine,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10837,South Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q10658,Q1749544
02923b46-f8f9-42f5-8b81-911a7213b0a9,Joe FitzPatrick,Joe FitzPatrick,Joe.Fitzpatrick.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10810,Dundee City West,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35800493586,,,Q10658,Q1265524
02923b46-f8f9-42f5-8b81-911a7213b0a9,Joe FitzPatrick,Joe FitzPatrick,Joe.Fitzpatrick.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10810,Dundee City West,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35800493586,,,Q10658,Q1265524
e3021cce-3594-4a15-992f-1d9b9bcd682b,Johann Lamont,Johann Lamont,,JohannLamont,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10717,Glasgow,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/f/fc/Johann_Lamont_2019.png,female,Q544698,Q3179541,Q1529479
6876982d-58bf-4a50-bb02-3d0cf9910e95,John Finnie,John Finnie,,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10718,Highlands and Islands,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q1256956,Q1549306
41be3940-b0e3-46df-a8a8-51924b30e584,John Lamont,John Lamont,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10817,"Ettrick, Roxburgh and Berwickshire",Scottish Parliament,5,2016-05-07,2017-05-04,,,,Q3243587,Q1371899
82f98661-00de-439d-821c-66604ec904ff,John Mason,John Mason,John.Mason.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10767,Glasgow Shettleston,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35820937486,,,Q10658,Q1529535
82f98661-00de-439d-821c-66604ec904ff,John Mason,John Mason,John.Mason.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10767,Glasgow Shettleston,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35820937486,,,Q10658,Q1529535
b8647d1a-7ed2-4ef0-ba23-439370f1748b,John Scott,John Scott,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10730,Ayr,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/6/64/JohnScottMSP20110509.JPG,male,Q1701702,Q3243587,Q793213
251250ac-4520-4eed-bf39-05eb127e487e,John Swinney,John Swinney,John.Swinney.msp@parliament.scot,JohnSwinney,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10829,Perthshire North,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35943496226,male,Q333811,Q10658,Q124813
251250ac-4520-4eed-bf39-05eb127e487e,John Swinney,John Swinney,John.Swinney.msp@parliament.scot,JohnSwinney,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10829,Perthshire North,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35943496226,male,Q333811,Q10658,Q124813
94dc3920-5d64-4330-9fcf-8b5b96ed9f7e,Karen Adam,Karen Adam,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10804,Banffshire and Buchan Coast,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q806431
671519f2-e977-4320-865a-15440802450d,Kate Forbes,Kate Forbes,Kate.Forbes.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10834,"Skye, Lochaber and Badenoch",Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35942002221,,,Q10658,Q2293327
671519f2-e977-4320-865a-15440802450d,Kate Forbes,Kate Forbes,Kate.Forbes.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10834,"Skye, Lochaber and Badenoch",Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35942002221,,,Q10658,Q2293327
d8d18fc6-1bf1-481c-92b7-638334c5cfcd,Kaukab Stewart,Kaukab Stewart,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10763,Glasgow Kelvin,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q1529510
22d0a5fd-ce1b-47db-bc9b-8510bd142583,Keith Brown,Keith Brown,Keith.Brown.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10806,Clackmannanshire and Dunblane,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35960260789,,,Q10658,Q1094628
22d0a5fd-ce1b-47db-bc9b-8510bd142583,Keith Brown,Keith Brown,Keith.Brown.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10806,Clackmannanshire and Dunblane,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35960260789,,,Q10658,Q1094628
9fea58e5-c5b9-45ba-bc02-81d6a2eea878,Kenneth Gibson,Kenneth Gibson,Kenneth.Gibson.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10739,Cunninghame North,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35855484389,male,Q944741,Q10658,Q1144044
9fea58e5-c5b9-45ba-bc02-81d6a2eea878,Kenneth Gibson,Kenneth Gibson,Kenneth.Gibson.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10739,Cunninghame North,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35855484389,male,Q944741,Q10658,Q1144044
