name,id
Christine Russell,a4489dc5-878a-4ca9-ba5e-f159dde24341
Christopher Bloore,1286b01d-a0d6-40e7-b6d2-a13035ad8ee7
Christopher Chope,cf2c31cd-3f13-4aea-a55e-e022c7f3039e
Christopher Fraser,40a179fa-5ee4-45d0-b5fb-2ca1afe7cf12
Christopher Gill,32d0b385-50d4-4a56-bed0-f355bb5a5243
Christopher Hazzard,d2131831-a6eb-4dbc-a1a0-01dd453ff6ff
Christopher Huhne,7970cfa3-54dd-407a-b7c0-6401bcccc41b
Christopher Pincher,c0874f9a-4f2b-4d1e-b6fa-520319602352
Christopher Vince,3c72b376-a59d-4f76-a05b-c30facdff802
Chuka Umunna,465244d6-5321-434a-9ff5-7b836f750a96
Claire Coutinho,322f917e-12ed-4bf5-b8e6-19c1bf92a24c
Claire Curtis-Thomas,8bc6f33c-ddd9-4286-bca3-03858e547b69
Claire Hanna,bf133681-8d83-4b34-bb86-d1d63c0206cf
Claire Hazelgrove,3ade415a-ff17-4ad6-8e86-e7aa392ed146
Claire Hughes,6332f9b6-bf14-4d49-8a5d-b39857d6f0d3
Claire Perry,cf67e0a9-d523-472b-b6a7-d3f19d9c0931
Claire Perry O'Neill,cf67e0a9-d523-472b-b6a7-d3f19d9c0931
Claire Ward,4ef9c8f3-0a38-4fc6-bb14-ca23e8e65cc6
Claire Young,24652453-e957-46b9-9093-760e0c1a43e7
Clara Short,c027fa2c-8ab8-4b87-aeb1-76969931e27e
Clare Short,c027fa2c-8ab8-4b87-aeb1-76969931e27e
Claudia Webbe,9beac30f-b1d7-4efa-91a6-83e9c4714b9e
Clifford Forsythe,917974fa-fe46-479d-b136-825cf3431f8c
Clive Betts,57c3e506-ebee-4d6c-afc8-bba0133e6ed5
Clive Efford,b303094e-e6c1-45e4-962e-464ae22a555c
Clive Jones,8f833425-f2b3-42ef-bb93-dda1c4155e5a
Clive Lewis,062e31d4-4875-42f6-b8d2-067198d13dd4
Colin Breed,91e078e5-6e0f-4a81-b8a5-b479979534bf
Colin Burgon,e4d4685b-56b1-4704-b24d-34d1d0698a39
Colin Challen,48c5659f-c7cc-4a5c-85e9-0c1327ca963a
Colin Clark,09a32353-2f7c-45ad-82cd-e21c6c54504f
Colin J. Clark,09a32353-2f7c-45ad-82cd-e21c6c54504f
Colin Pickthall,66ea26dc-3d4d-4c1c-aa73-0d4141f132ce
Colleen Fletcher,484f99a2-f6af-44e4-b7af-dadecd0ec609
Colum Eastwood,b3d7e02c-65ee-4ea7-bdd6-a57fede97147
Connor Naismith,01189111-cf24-4922-8685-a11336cefda4
Connor Rand,b95c7062-934c-4488-9d34-3b9e44b74b8e
Conor Burns,ec914731-0b3a-480f-9509-be91bb245021
Conor McGinn,c50056db-7ad9-4b44-aae5-d9120b038749
Conor Murphy,107c77ee-16fc-4def-a825-bb66ea09f022
Corri Wilson,527603bc-305c-4bb4-a566-8e214e460de3
Craig Mackinlay,71f41379-957b-4ae6-999f-49cb0fb9fe88
Craig Tracey,4c65c0b8-57e4-4180-90ad-9c15a1c45032
Craig Whittaker,0eb0b97e-4a72-4545-81a7-59bd4c85a9a1
Craig Williams,81d59553-f217-446a-97e9-cca95c88e353
Crispin Blunt,d77d878e-0bad-4d61-a2e7-cf1a40bc4ff2
Cynog Dafis,0587c76d-8e7a-4371-9622-839cef36fb21
Dai Davies,b99687df-60b3-4990-abe9-2827dd9da66e
Dai Havard,2396b05f-1284-4961-aba8-36d8c288c7d3
Daisy Cooper,760575d6-4a60-4eba-9e5d-991969721f75
Dame Angela Eagle,f7d231bd-b934-4fc2-95ea-575599e4b017
Dame Caroline Dinenage,014d5b06-71f0-469b-b02c-994885f00e0a
Dame Diana Johnson,9a10f4f6-03cc-4eef-b9fe-7cc7c5629fe5
Dame Harriett Baldwin,9b9a9e26-6622-4e3d-8820-44497471a151
Dame Karen Bradley,62c0a115-5ef9-4e10-9827-554027f7d915
Dame Meg Hillier,f90ef47b-c154-4bdc-af7c-ecebc1383eee
Dame Nia Griffith,51b8d916-1441-4f35-a290-fb164f7a5ca7
Dame Siobhain McDonagh,1d16fa06-1687-4f3c-8bb6-b27fb9c4ef3f
Damian Collins,328e0940-5503-4634-81d5-11f07a68ea17
Damian Green,af2248ae-b73a-4dcc-9bd1-9f412d2111df
Damian Hinds,cfaddafb-c036-455d-900e-b70c061822ec
Damien Egan,2ad3b717-006f-4c79-9973-1223f9fa3341
Damien Moore,b1240f95-283a-4a8f-92bc-ec8be87e4825
Dan Aldridge,69d7df83-d8ce-4517-9657-8878142926ea
Dan Byles,750ee08f-80c1-4e4c-a177-23beec2da6a9
Dan Carden,354469eb-50e6-4eb3-a0e9-11593add5e2d
Dan Jarvis,a9e9e4f0-50db-46ab-948f-548eb9eb2455
Dan Norris,6303c900-6c81-4f81-a06a-cc13aaf6e329
Dan Rogerson,e6b4c181-4202-481c-84da-a3b0c4c0ce42
Dan Tomlinson,36c92a0c-bd00-4a8f-b483-9a275eb22b36
Daniel Francis,3f2ed9a3-7f58-4d82-9496-b26fee370080
Daniel Kawczynski,c6e09c2d-40c8-4fee-8b64-c4dfa10ee38f
Daniel Poulter,3a20d698-05f4-4714-9e3e-3da95fd3b88c
Daniel Zeichner,01b88f46-2739-4fec-b516-ba807873f0fa
Danielle Rowley,6b701e3e-2275-40b6-a767-e4b5cfa7cf28
Danny Alexander,853eb65f-91dc-4488-945c-88943e31b5de
Danny Beales,cfc80c80-8468-4df5-9c63-5d55d9cd9fbd
Danny Chambers,8840241b-c947-4ee8-89bb-c846f7c676fd
Danny Kinahan,4f984443-b8bb-4649-8c29-248fe4cf67f6
Danny Kruger,7889d0a9-1dfa-4a58-a559-70b0b09e29ca
Dari Taylor,4267a9c9-a0c7-4c78-8536-cfffec9c6aab
Darren Henry,9bb9599a-1193-4b51-97bb-f4cf01cdae85
Darren Jones,f8fc9861-a05e-4695-a761-54413e947fd1
Darren Paffey,a371c3f9-67f6-44a9-b85b-de70da05f6bb
Dave Doogan,932cb071-0a5b-4c39-bc5b-6fdc15182743
Dave Robertson,022dc415-8358-4935-b631-44604cd16086
David Amess,13073e6b-b907-4a21-b588-211ed9a0a9bb
David Anderson,c991587f-26b8-4d56-893f-8d5645bf5937
David Atkinson,85612d16-0f1c-43a4-8a90-f5047c7038e4
David Baines,be9dc9ce-aa27-4a5c-834d-930b6b6f9618
David Blunkett,0d5db2c5-773d-4d63-88c4-6a0e9c888873
David Borrow,e2ac4781-7e39-4113-9b7a-5ee2bdb13460
David Burnside,71f869aa-f9a8-4be4-b6f2-a3151057702c
David Burrowes,d241e2a1-ada4-4749-a5eb-5b20bac41651
David Burton-Sampson,3b224361-f6b9-4b2b-be2b-95ff3b366252
David Cairns,fbc2ab81-a69a-468d-834a-1eccf0a1da20
David Cameron,f0dcdb26-99ca-48ed-88fc-b635de51c62e
David Chadwick,133618eb-c213-43f0-830e-6f3240cad5ce
David Chaytor,0d83911a-e7ee-4e68-a551-b961dd508257
David Clelland,492161ce-7b09-41ba-b676-7400a7b340e3
David Crausby,b79c5be4-8a0c-4827-bf12-7dd644a43439
David Curry,8bab4a92-5f54-4e64-bf0d-41c4cc9d97cb
David Davies,8b42b57e-114b-4d26-a3b8-35c119185fcd
David Davis,8869fbe7-8a02-45ba-a7b1-1222a0ed8403
David Drew,61fb7e01-1ac0-4ddf-a5b4-27a146905252
David Duguid,b9985a80-cb71-4eae-8c4d-d47cf685546f
David Evennett,57de72bd-1c1f-45f2-a00e-8d8767423bdf
David Faber,364fd44a-c93c-48b6-94d6-2d237e6d1060
David Gauke,0d13e9d4-e38b-4651-9680-1d3b7951edb1
David Hamilton,60873059-a590-4d44-8805-a779702e29de
David Hanson,7792da6d-e9cb-4489-a7f7-01fbc3821d7b
David Heath,da8437ee-ca8c-43f7-b72a-8d6446860dca
David Heathcoat-Amory,e4b77952-3fa0-4151-a109-48401bc9946d
David Heyes,6b49844f-f71d-46f9-a704-c639c2d8ec0e
David Hinchliffe,6a0bdb4e-8fe7-4686-9d61-9b5b1b7238ca
David Howarth,9299e70c-4aa3-49c0-8cba-51303cfedd36
David Jamieson,157be53d-fcb5-4923-982a-1f174932784d
David Johnston,f678b850-5845-4a79-968f-73442ee87844
David Jones,82ea1d8e-cfa2-4a17-901f-c187abebc3cb
David Kidney,5af73265-4893-4002-bf68-2f5d0a4e3407
David Lammy,42fb6801-adef-4586-9220-0721ad4d5a7f
David Laws,6ffbe235-2164-4d2c-9bf3-95a0df477f01
David Lepper,7ec545d6-023f-481b-aeb5-41e513483ee7
David Lidington,c721d05c-2b1c-455d-814c-ae504cd3ca8d
David Linden,2e0473e6-050b-41a9-b35b-86bd716d918f
David Lock,c6e8627a-b726-409f-b14d-314b1279cc48
David Mackintosh,1c037604-c96a-4f5f-ad2d-6e7572e14f4b
David Madel,651f9c76-62ae-4620-abad-a86b7d0bc33e
David Marshall,b82c400e-db2c-40a7-b827-45faac3098c0
David Miliband,ef58aaca-2272-44aa-8f09-a11628254a76
David Morris,ec3bd13d-8b32-4d27-aa65-6aa26e319cf6
David Mowat,ad1404e4-6285-4291-a433-6f686c2fea26
David Mundell,9a36f89e-2430-46fc-8929-4a8401691286
David Nuttall,20e47013-df7b-45e4-a846-77651c1a4ec1
David Pinto-Duschinsky,9dd2ccc9-7883-490f-9d07-e642c1db3a44
David Reed,9689522e-2960-4818-b95d-e3cce66b300b
David Rendel,113ef5d5-14f7-40cd-856b-ffac355a19c1
David Ruffley,7bc6a9e4-5bcc-4c59-9828-84732d165b2e
David Rutley,86ff282f-0de9-4e04-a5e8-92acd8b2c49c
David Simmonds,957a4dbe-be98-42df-9197-fcfe14b16476
David Simpson,f0c81fe4-ea12-4022-b49b-e4f33ccd5dcb
David Smith,0a8d758a-9f27-4f4c-ab3b-45d814b0f60e
David Stewart,9a504719-a6ef-45c1-af88-8684f48cb354
David Taylor,2f4e95c9-de96-4f51-91ee-47e288f102b0
David Taylor,bb05ee64-800c-4e6e-821e-914bef9f7f4a
David Tredinnick,2d61fa08-5997-4421-b126-7f7b3c62a110
David Warburton,cfeb94f3-50b0-4102-9e44-f420354ce044
David Ward,6ad5ac26-0020-4479-afb5-c0db9212de09
David Williams,90c1185e-b186-4fea-abf5-d11459d9e59a
David Wilshire,e88ef16a-e6fc-4527-8442-1b55b5759f6f
David Winnick,5f4a3ae9-0602-40c0-8045-ab907bfd0337
David Wright,8b133dc8-6326-459f-9033-24eeab5a14bb
Dawn Butler,f4a3051e-c55d-4a5c-9ac1-96879bb3cb5e
Dawn Primarolo,234ac83e-4b22-4157-a32f-acce2d68df3a
Dawn Primarolová,234ac83e-4b22-4157-a32f-acce2d68df3a
Dean Russell,b6d026f0-fa6e-4832-913a-c94959fdb760
Debbie Abrahams,d04976a3-058e-478e-9bc7-8d4ae78750c9
Debra Shipley,04b64dd4-afdb-4d98-aa57-fdd33a08c37a
Dehenna Davison,80af330c-a9a2-4704-a1d5-25c72b088349
Deidre Brock,da7db01f-0ffa-49bf-a67f-addd31dd2e52
Deirdre Costigan,0acbe204-5328-4bd9-8aa0-96509154a6f7
Denis MacShane,2adbd38f-e0ab-480e-b622-0ce5d7e5a715
Denis Murphy,49b63b2f-17cf-41a1-9bcd-4d0440caac6a
Dennis Canavan,0cadb902-a78f-4821-99e1-1f86237a3e91
Dennis Skinner,4ffadd2a-9b83-4f9d-b4b3-f0497c611e85
Denzil Davies,aa2f5af9-86c6-4625-83f5-9a4d4957bfbf
Derek Conway,08bcc8bc-d6c2-472d-9189-77e54824b0b5
Derek Fatchett,5a73968c-acbe-4465-a91e-f2a807aafba3
Derek Thomas,b94ff9f8-ddfb-4197-bc38-18c2ff60c0cd
Derek Twigg,1f517ead-ff14-4114-8842-e39ff2aab2a8
Derek Wyatt,7d49842b-f67b-410b-9666-28a232f17088
Desmond Swayne,79897675-ed28-438a-bb54-e3a8bed579a6
Desmond Turner,98e8e4d9-f7d4-42b8-a738-16884cccae7d
Diana Johnson,9a10f4f6-03cc-4eef-b9fe-7cc7c5629fe5
Diana Organ,e9c8f7bc-35fd-493b-9d63-fecbf02a1247
Diana R. Johnson,9a10f4f6-03cc-4eef-b9fe-7cc7c5629fe5
Diane Abbott,71eef1bd-b792-4798-afca-643690e45bd9
Dominic Grieve,514a0643-a315-4e37-bf06-4ac7b060f270
Dominic Raab,423db8e2-7be0-47ee-b698-2a0957d27a9d
Donald Dewar,3ab92737-8013-4958-a3a5-ba4101def1ba
Donald Gorrie,17e5c530-9988-41a0-8863-5954e4417752
Doug Henderson,8a08c2ef-8c16-44aa-9db5-7b06d8b85437
Doug Naysmith,a21986c7-4fb7-4363-bfe0-066bc197d341
Douglas Alexander,80e7df57-139f-4459-a90d-59361c30b4ff
Douglas Carswell,a4f50182-d40c-4b1b-92c6-d9a2f126d9ab
Douglas Chapman,d35f92d3-5981-4fb2-bf64-3f875a2f6d21
Douglas McAllister,28313cad-d9da-49d2-ac1b-140edbd5996d
Douglas Ross,5c330719-298f-422b-a811-5659578bd0a5
Dr Al Pinkerton,1f34eec5-2724-48c1-9261-2f006b493ee7
Dr Allison Gardner,1fbaa09d-764b-4ad5-95b2-a0bd91b276e7
Dr Andrew Murrison,eab527c8-fd11-4147-b06c-26c8cd26d50c
Dr Beccy Cooper,bab5b333-da5f-4070-9bc6-2c13799ef5c0
Dr Ben Spencer,51b298f6-8657-4b58-99ad-92d14e5e79f1
Dr Caroline Johnson,cc09dec7-d157-43ea-a3dd-9805753c2e17
Dr Danny Chambers,8840241b-c947-4ee8-89bb-c846f7c676fd
Dr Jeevun Sandher,abe850cd-85bf-4242-a636-a86a6b355362
Dr Kieran Mullan,1fa236e3-8dd4-430c-bdda-f77580e4ded0
Dr Lauren Sullivan,1dc3d635-ad34-4da1-bade-47af5e702a04
Dr Luke Evans,f4bed0d7-a37c-4aa4-aea7-57cfba35232f
Dr Marie Tidball,1c407326-e9ea-4311-b290-d0220ec5a405
Dr Neil Hudson,50151804-b17f-40e1-be32-1223f47c7727
Dr Neil Shastri-Hurst,13a61741-3195-448c-a773-03125b3d2b91
Dr Rosena Allin-Khan,d72cf512-c1cd-42ed-a056-f3c3d35ac60b
Dr Roz Savage,e4be5794-7ad0-4d11-9b52-3bde09e61c03
Dr Rupa Huq,7da1b23f-c310-4ace-a751-ad4f35510859
Dr Scott Arthur,b6029129-abda-4a1c-9616-29660be7a578
Dr Simon Opher,ced98669-07a8-4e56-8dce-12dfbad95260
Dr Zubir Ahmed,e1022c8e-4c67-4461-a1fa-24b9412803d0
Drew Hendry,5ad62cd0-77fa-4844-b1c9-7a66944ad779
Duncan Baker,ddbb395c-c11c-43c5-b393-854d08fdc448
Duncan Hames,139dc8e1-884d-47c6-bc6c-e00bdcb27220
Dáire Hughes,ecdafed5-7879-499e-8b9a-da43406a7bf4
Ed Davey,b16148db-7312-4fea-91bb-fb167345aa75
Ed Miliband,a12f2b4a-1c75-4b3c-9671-814baef37f78
Ed Vaizey,3646a9c1-f54c-41bc-9981-8ad5698e8120
Eddie Hughes,231509cf-3161-4898-b6b2-b675194396ee
Eddie McGrady,cf780e19-3577-462c-ac14-136fa7924792
Eduardus Garnier,715ce251-4e17-40e6-9b41-73d38cd7904d
Edward Argar,74124c44-da39-4f6a-8b0b-3f96754af670
Edward Balls,7b4736ff-605b-45fd-8569-6cdbaddefba2
Edward Davey,b16148db-7312-4fea-91bb-fb167345aa75
Edward Garnier,715ce251-4e17-40e6-9b41-73d38cd7904d
Edward Heath,15ef0954-7331-4a49-8dab-d44ee67492da
Edward Leigh,8364c43c-2816-49c9-9a93-1b27e31a5f01
Edward Morello,c61e91c6-04c9-4c0e-9e19-e865ec36b1a8
Edward O'Hara,f876101b-7ac5-414a-87d7-c16dd408b3e9
Edward Timpson,e54d243b-5ed0-4eb5-b7c8-6e0d1bb290ae
Eileen Gordon,181a47fa-6979-4926-8572-12465f80cc43
Eilidh Whiteford,15e8ec17-f95e-4576-97ab-501568a9a336
Elaine Stewart,7af7abfa-fbc9-4fc1-9774-4af7e0594213
Eleanor Laing,5640283f-e650-4c6b-a274-79d3c006f5da
Eleanor Smith,730d8cf7-b77f-435f-81f2-47d43c44b81d
Elfyn Llwyd,2ba3d9c5-ad63-4aba-b61d-e00a28e9e7d6
Elisha McCallion,1099a268-98f3-4dc2-8ab6-40c9d5747279
Elizabeth Truss,f0939a64-c8f0-4cc2-9e69-4613c769551a
Ellie Chowns,59d47ba4-478b-4115-aed4-e0718287d9fa
Ellie Reeves,34afe21b-e46a-4570-bb4a-767eab6492e0
Elliot Colburn,b136e50b-d34a-423f-b5f5-3bd2f1d2618a
Elliot Morley,c403acd8-159a-4705-b717-73170869c6f3
Elsie Blundell,19f9cdff-4e28-44a6-9543-43ec70608c8d
Emily Darlington,6e9f5ab4-d110-4b89-9342-f25c2225d017
Emily Thornberry,5655d43c-5c72-477a-bf50-eee364c3b369
Emma Dent Coad,30794cc3-2edf-43e9-a192-c71552a65cd1
Emma Foody,f037771d-d9cb-436f-91c7-212cf1154fb0
Emma Hardy,faea34fd-4b0e-412d-9177-fccec0297b92
Emma Lewell-Buck,22e0d72d-135d-4c62-8444-6d00478f03a3
Emma Little-Pengelly,69821d8d-e0b0-4977-9a4c-d48c86e853ab
Emma Reynolds,464d2f31-1f80-4b85-9ae4-38e25301d38f
Eric Clarke,a35856d7-0aef-4f02-9027-56b4df1b52cc
Eric Forth,881d715c-2318-49ce-a053-322192672283
Eric Illsley,0588816f-94b5-4397-88f6-f3fdca0f94f0
Eric Joyce,8af464cc-6c04-4e8a-b2dd-2189927a0879
Eric Martlew,b8952190-16e3-49b5-9f8d-7d8b6e085414
Eric Ollerenshaw,8276b561-cb04-4c9c-bcd6-a0d7bbd44514
Eric Pickles,cc1e9d56-73f0-440e-b20a-68612152e972
Ericus Joyce,8af464cc-6c04-4e8a-b2dd-2189927a0879
Ernie Ross,06e96755-02b0-459b-8e0e-319c457b01e3
Esther McVey,4880d9ea-d1a3-4d46-b8cd-c4e19af4294a
Euan Stainbank,79dcf50c-febc-4b97-b83e-01ecc9b8c9b9
Evan Harris,ef372df3-6f2c-4185-b351-23203913a6d5
Fabian Hamilton,273b0a66-138d-4252-b38a-05b24e212f15
Faisal Rashid,5d6f585b-9755-4d71-a8df-b0b3509aedb9
Fay Jones,080dd042-6c09-4443-aa24-15f8817309f3
Felicity Buchan,55d8744f-f126-4978-b51d-bb9d0206fa61
Feryal Clark,c2ed7470-863b-443f-959c-5870f4602774
Fiona Bruce,143ea45d-404b-4248-b327-1f052c801536
Fiona Jones,6817d37a-d67d-4593-9b84-ae6a4a136f1d
Fiona Mactaggart,19ef96d4-962a-4244-a77d-f2c0b47b82e0
Fiona O'Donnell,b3165cb8-71de-4c87-87f9-3662126a2c66
Fiona Onasanya,70e9b913-af2d-49f5-b974-889a07dc7fdb
Fleur Anderson,c275258b-a249-400d-94ea-8b63fd66097a
Flick Drummond,5ec4c8f8-355e-4357-845d-68e6683bb365
Florence Eshalomi,487e5a02-64fe-4913-83e9-97a7eb9cfc46
Francie Molloy,55484f81-7bf1-4853-8f00-688f7623dded
Frank Cook,35bfbc83-a319-44b4-83d3-87b836ff226f
Frank Dobson,03ba2cd5-25fc-4798-b506-85de02e6b3dc
Frank Doran,41342093-5665-409e-ab5c-4b93c4b47f90
Frank Field,7fd98d23-6537-447c-b3e2-a369d424d5f8
Frank Gordon Dobson,03ba2cd5-25fc-4798-b506-85de02e6b3dc
Frank McNally,ed29a3ae-bb21-4dee-a76f-672fe4e8601f
Frank Roy,e6cb64f8-adfc-4df0-ad4b-acd5ebcce164
Fraser Kemp,ffedc291-8826-46a9-aa9c-7c40fd474542
Fred Thomas,bfffca39-5d12-4b9f-a568-b3822dc5f614
Freddie Mierlo,7b080516-85ab-486d-a594-ccc1dde69065
Freddie Van Mierlo,7b080516-85ab-486d-a594-ccc1dde69065
Gagan Mohindra,1064440f-bbcf-4815-8206-17a781d676c6
Gareth Bacon,63e1f1c4-3bbb-45b8-853a-d06263b9a2bc
Gareth Davies,df44fc83-5d68-4279-b3e8-fd43ca211661
Gareth Johnson,c6ccae62-3846-4d98-b169-9c0eee0c6371
Gareth Snell,44e23e6a-4d2c-4945-9b73-366c65eba5bb
Gareth Thomas,34f3ef9e-1d74-4acd-8205-ed0e7e8f9fb0
Gareth Thomas,9c85901a-18bc-40f7-8423-71f3e1411b2a
Gary Sambrook,52e98c2f-33c8-43fe-94cd-0d63a8b62e70
Gary Streeter,f3e73d47-676f-4653-a2a0-fd460b7946d6
Gavin Barwell,9b0fc79f-e927-43c4-b9b0-ec36d38935cf
Gavin Newlands,8dd7c57c-6459-46f9-b016-c01900751b75
Gavin Robinson,4578f78c-2c30-4842-b82e-d78ccfa95ab9
Gavin Shuker,32a649b0-4e0d-441b-8e46-cbb9e78084d1
Gavin Strang,b2e5d8be-127d-4cec-ba02-0b781c2736ff
Gavin Williamson,c09386a3-5715-4bc8-9850-7344e2d6be0b
Ged Killen,a4222ba0-eda0-4290-a57a-4f4b0cd7cc17
Gemma Doyle,c97acde1-9ada-48a3-89f3-d0edc45c6271
Gen Kitchen,5a5412d1-adb0-4adc-8d22-9c993be71907
Genovefa Ludovica Tonge,d41994c4-adc8-4767-a180-202764461910
Geoff Hoon,5487fccb-26af-47eb-9d42-9f1e2a3f6e1b
Geoffrey Clifton-Brown,a6882bc8-9c5f-46f7-8c7e-fc9d3a038f49
Geoffrey Cox,ecaccaf9-bee4-421d-863d-8478d283d34f
Geoffrey Johnson Smith,0e74d378-7a84-4bc6-914f-4be811c86157
Geoffrey Johnson-Smith,0e74d378-7a84-4bc6-914f-4be811c86157
Geoffrey Robinson,7df1817e-ff99-4429-ac3a-16f7ad83ab12
George Eustice,24374212-3f85-4e77-bb93-3e8e563d5995
George Freeman,ca300f47-5e59-43bd-94c1-1e9fdf15e82f
George Galloway,7707fb8f-bf74-48b7-b73b-55fc551e92c1
George Hollingbery,376383ea-f61b-41dc-8189-55d17d50b719
George Howarth,fd3f4348-2f4d-4da2-9928-78ef403d1d11
George Kerevan,3783fb2d-673c-44a3-b0af-ac9f7a9d1008
George Mudie,485ec779-7010-4b74-80fa-c0da2114872e
George Osborne,008ca7b1-fd32-420f-b710-d49fe8e34b05
George Stevenson,26224523-774a-4f46-bf61-cf575ed0b36a
George Turner,b9fe5e2e-7f86-400a-866c-4ee054dcf042
Georgia Gould,5616871c-1070-4518-9f25-d1f3a2212022
Georgius Osborne,008ca7b1-fd32-420f-b710-d49fe8e34b05
Geraint Davies,94c67f1f-5d80-488c-b963-abb89e0c7e32
Gerald Howarth,187b8099-5df1-4b23-bf2a-9742104f438f
Gerald Jones,86346f37-da9d-4fab-9b2e-4c942eb56aa9
Gerald Kaufman,d7b21f1a-859f-42c0-b312-9cf49a8cf810
Geraldine Smith,a4e2e324-604a-4b21-a8e4-44ca66a5c0c1
Gerry Adams,f3fe19cb-8a9c-4b8e-adf9-8d24dbddb9b0
Gerry Bermingham,2ade107c-8d1b-4c25-bf2a-9473b68132a3
Gerry Steinberg,b671ba56-4df0-4d17-bac6-b483c6cd983b
Gerry Sutcliffe,fab10009-38f8-4555-bcc6-d9a9cd5ab85e
Gideon Amos,d9a11e92-0878-4bb2-a33e-e869afe01435
Giles Watling,1c34a718-6643-4f24-8546-16cd18a4caf3
Gill Furniss,5c8a062b-33e2-4b7d-be73-27479693f2c5
Gill German,40e1dc24-6905-42cf-842b-584a663a9802
Gillian Keegan,722f282f-d11d-4f49-b875-25f6428eeac0
Gillian Keeganová,722f282f-d11d-4f49-b875-25f6428eeac0
Gillian Merron,61fbf697-8594-4b63-84cf-e78234703f2d
Gisela Stuart,24edfa54-41b2-4518-a16d-f084f09330c8
Glenda Jackson,26d8a079-beed-4d65-8655-4200407ef3c7
Gloria De Piero,3e6925c9-85a4-4805-b448-13f78ee38673
Glyn Davies,ecfaf573-6f02-46e0-aecb-829a81ca1a00
Gordon Banks,2c4f0d97-6ad1-42a3-9285-eb9664e9dde4
Gordon Birtwistle,e6241e32-41e5-4a37-9b02-d2f10cfb51a6
Gordon Brown,5435f661-9f9b-4bd8-8982-1caa08a0b4bc
Gordon Henderson,b58880a5-4cad-412b-ac48-698f26ad6e8c
Gordon Marsden,044575b3-8826-48e3-a053-069dc1e8298c
Gordon McKee,309db382-a003-4441-9e07-0475579997dd
Gordon McMaster,01e540c6-127a-4d52-b709-f6480e3d1203
Gordon Prentice,d8d6ed9b-b322-487e-ba0a-681447ba7de2
Graeme Downie,ee798f8b-a7a9-4af3-a40f-85c4b1d30b47
Graeme Morrice,5a34ec18-6a3d-47a5-958a-45cffb5b6676
Graham Allen,ffe205c2-7ba4-4512-9f04-66f9665da733
Graham Brady,a7f0a4e6-ce12-4263-ac2a-8ab83e9739d3
Graham Evans,8757f7ba-6d65-445a-b162-08017ba7654a
Graham Jones,8d141a19-4cc5-47b9-b86b-45c4ce073244
Graham Leadbitter,aef89812-8dd3-4f75-bb11-f2b134354b9e
Graham Stringer,1748dfbe-822c-438d-8983-5beaff89f40a
Graham Stuart,a94952c5-d69c-45af-b8b3-c45d15e155d5
Grahame Morris,3ddab305-0ca3-41da-baa8-edc5beebaa8b
Grant Shapps,166f4f53-c421-40b1-aa62-10e3a206728b
Greg Clark,a6756d44-f136-45b0-b461-e9bee80fdb90
Greg Hands,4d402af3-b527-45fb-bb86-b8626430b7b8
Greg Knight,b8f57586-747b-4bfa-990c-30187a3b95f7
Greg Mulholland,36a149e3-ea22-4a46-aa93-29cb4340beb6
Greg Pope,318d27c7-5eaa-49af-ac2c-78f6685427c2
Greg Smith,c1300234-7308-4195-ae57-742530daf899
Gregg McClymont,28803bc3-3382-4b1f-a558-fe8f81cb8ff0
Gregor Poynton,5fb2b1ce-1fc9-4813-a955-5a76dcf24d38
Gregory Campbell,42051efe-ee0e-4670-ad7c-be076c8117c1
Gregory Stafford,67446e6d-08e1-440f-888a-865b4fd001ce
Gurinder Josan,89af163d-6cbd-493e-9eb5-319691d9a721
Guto Bebb,1c4fb4f9-510f-4134-909d-6cbc174cfab1
Guy Opperman,db9c7390-3ba5-4476-9315-14c693b48c99
Gwyn Prosser,1337fc01-9c90-46b3-aec4-a689e01227ba
Gwyneth Dunwoody,d52d9106-e227-48e7-bc0d-0ed5809b7a75
Hamish Falconer,62bbf996-f987-4405-84c5-06a9354a92b8
Hannah Bardell,4aa7d1f5-a76f-4af4-8636-7074a07afd05
Harold Best,dbf3edb7-67ac-4172-a5ad-b41d58ed0e3f
Harpreet Uppal,aa83ae9b-0631-4e4f-89a1-7072416b55d8
Harriet Cross,a6cc2df7-b030-4fc7-8b63-ee0e68288c48
Harriet Harman,e06b74a2-2e40-4c89-8f77-cbf5dce25f90
Harriett Baldwin,9b9a9e26-6622-4e3d-8820-44497471a151
Harry Barnes,accf5f37-a2f4-4f0f-83f9-b594dcd88ddb
Harry Cohen,aff93f2e-fb77-4d7f-b618-7fa1851005b5
Harry Harpham,53459ad9-908f-4c1c-afa7-df13f74c897f
Hazel Blears,7fe9e2bc-8ebe-4dd9-9eeb-5a73263feaf2
Heather Wheeler,8b1b407d-e95a-48c7-84fc-19a5da7878fb
Heidi Alexander,3788fc3e-574a-49a2-befb-f8478190987c
Heidi Allen,ef05a07a-5ce8-4e4f-9c71-7d528b357ff6
Helen Clark,b59ee250-5f93-4b6b-a2dd-4b7155a26fd1
Helen Goodman,1db798fa-1beb-4d03-b4ba-151f48b7a0fa
Helen Grant,de82bd68-f40f-4172-aaa7-220a1427ac86
Helen Hayes,91f8e589-bbe3-4cd1-83cf-fba928f286d4
Helen Jackson,46efdd1c-df53-4f37-892c-a7b9dff7810d
Helen Jones,b95edc33-fa1e-4b51-aae1-2c41e961e83a
Helen Liddell,4e12bfed-3f6e-4233-9110-548f3d8138a1
